id,type_road,geometry,roads_count,closest_distance_meters,roads_names
037f5bd1b123b5f99ec37123f30712b0,unclassified,POINT(11.22365 64.22263),8,137.24367802809954,"[Åsvegen,Hundsetvegen,Vangsmovegen,Tinglemsvegen,Bøgsetvegen]"
0384d6ea98782e1a56ec2c8d5cf59762,residential,POINT(12.96111 58.25758),60,159.44289499816784,"[Lindgatan,Södergatan,Almgatan,Hovslagaregatan,Allégatan,Teatergatan,Läroverksgatan,Parkgatan,Solhemsgatan,Lumbersgatan,Edsväragatan,Videgatan,Badhusgatan,Hantverkaregatan,Bryggaregatan,Lagmansgatan,Levenegatan,Västgötagatan,Eklandagatan,Skolgatan,Larvgatan]"
0384d6ea98782e1a56ec2c8d5cf59762,service,POINT(12.96111 58.25758),42,4.6387576224049809,[]
0384d6ea98782e1a56ec2c8d5cf59762,tertiary,POINT(12.96111 58.25758),21,23.775341460959055,[Torggatan]
0384d6ea98782e1a56ec2c8d5cf59762,unclassified,POINT(12.96111 58.25758),9,128.98841283051621,"[Rönngatan,Turbingatan,Cylindergatan,Södra ringleden]"
0384d6ea98782e1a56ec2c8d5cf59762,trunk,POINT(12.96111 58.25758),8,309.142140216571,[]
0384d6ea98782e1a56ec2c8d5cf59762,living_street,POINT(12.96111 58.25758),4,121.49631687525032,[]
0384d6ea98782e1a56ec2c8d5cf59762,secondary,POINT(12.96111 58.25758),1,348.3660239627406,[Torggatan]
03c7826950fe954153791a73408a4559,,POINT(20.32102 63.84994),0,,[]
0406b4a9acb89dae02691f8e8912e8ed,service,POINT(6.37782 62.48418),56,12.732727555051421,"[Nyelvmyrvegen,Hovdevegen,Alvikvegen]"
0406b4a9acb89dae02691f8e8912e8ed,residential,POINT(6.37782 62.48418),20,147.90405978461644,"[Storskjervavegen,Hovdenesvegen,Vestre Bingsa industriveg,Nyelvmyrvegen,Vestre Hovdenesvegen,Østre Hovdenesvegen,Hovdevegen]"
0406b4a9acb89dae02691f8e8912e8ed,unclassified,POINT(6.37782 62.48418),3,79.098324317689375,"[Hovdevikvegen,Østre Bingsa industriveg,Vestre Bingsa industriveg]"
0406b4a9acb89dae02691f8e8912e8ed,secondary,POINT(6.37782 62.48418),2,411.16922785382724,"[Alvikvegen,Utvikbygda]"
04120b2a05eac78d1113c3012073039b,service,POINT(14.76436 56.88209),112,6.2795168687867413,[]
04120b2a05eac78d1113c3012073039b,secondary,POINT(14.76436 56.88209),28,258.03905216742231,"[Mörners väg,Storgatan]"
04120b2a05eac78d1113c3012073039b,tertiary,POINT(14.76436 56.88209),25,58.13798255007422,"[Handelsrondellen,Hejaregatan,Bäckaslövsesplanaden,Handelsvägen]"
04120b2a05eac78d1113c3012073039b,motorway,POINT(14.76436 56.88209),12,193.60314772852118,[]
04120b2a05eac78d1113c3012073039b,residential,POINT(14.76436 56.88209),7,78.413765424452976,"[Hammerdalsvägen,Lagergatan,Hejaregatan]"
04120b2a05eac78d1113c3012073039b,unclassified,POINT(14.76436 56.88209),7,259.11684372753331,"[Vaktvägen,Hammerdalsvägen,Marketenterivägen,Verkstadsgatan]"
0412b030864de33c793cbcbcb322647c,,POINT(7.43342 58.03955),0,,[]
04751dc91017b2b52ce93d59c35578f3,service,POINT(10.84305 59.92453),184,3.0172231030313581,"[Ragnfrids vei,Strømsveien,Vollaveien]"
04751dc91017b2b52ce93d59c35578f3,secondary,POINT(10.84305 59.92453),34,38.821809613452757,"[Ytre Ringvei,Strømsveien]"
04751dc91017b2b52ce93d59c35578f3,tertiary,POINT(10.84305 59.92453),18,20.331415284494433,"[Smalvollveien,Breivollveien]"
04751dc91017b2b52ce93d59c35578f3,residential,POINT(10.84305 59.92453),14,74.880379212914463,"[Sigrid Undsets vei,Ragnfrids vei,Vollaveien,Tittutveien,Haugerudhagan,Tittutgrenda,Erlends vei,Lavrans vei]"
04751dc91017b2b52ce93d59c35578f3,unclassified,POINT(10.84305 59.92453),12,58.048570024582489,"[Vei 3569,Vollaveien,Alnabruveien,Terminalveien,Verkseier Furulunds vei]"
04751dc91017b2b52ce93d59c35578f3,motorway,POINT(10.84305 59.92453),8,53.130413778010876,[Ulvensplitten]
0492eb2098075c71ded0bb172386d8a0,service,POINT(14.19921 57.77158),164,5.02076337022997,[Slingan]
0492eb2098075c71ded0bb172386d8a0,tertiary,POINT(14.19921 57.77158),59,20.955171868065431,"[Regementsgatan,A6-rondellen,Batterirondellen,Bataljonsgatan]"
0492eb2098075c71ded0bb172386d8a0,unclassified,POINT(14.19921 57.77158),34,33.84424718704603,"[Kompanigatan,Kaserngatan,Psykiatrivägen,Batterigatan,Rekrytgatan,Sjukhusgatan,Rekrytvägen]"
0492eb2098075c71ded0bb172386d8a0,motorway,POINT(14.19921 57.77158),10,184.60725376285708,[]
0492eb2098075c71ded0bb172386d8a0,residential,POINT(14.19921 57.77158),6,197.53981799133834,"[Försörjningsvägen,Sjukhusgatan,Psykiatrivägen]"
0498b278cc8da6c61fb9aa295b971b7b,service,POINT(10.79596 59.83194),186,5.4211575314451208,"[Nordåsveien,Ravnkroken,Holmlia Senter vei,Rosenholmveien,Lusetjernveien,Tiriltunga,Toppåsveien,Høgåsveien,Bjørn Bondes vei,Holmliveien,Skausnaret]"
0498b278cc8da6c61fb9aa295b971b7b,tertiary,POINT(10.79596 59.83194),25,24.599574573653751,"[Rosenholmveien,Holmliaveien,Liakollveien,Høgåsveien,Asperudveien]"
0498b278cc8da6c61fb9aa295b971b7b,unclassified,POINT(10.79596 59.83194),12,221.03910436893844,"[Nordåsveien,Liakollveien,Asperudveien]"
0498b278cc8da6c61fb9aa295b971b7b,residential,POINT(10.79596 59.83194),6,154.04453421486346,"[Skausnaret,Tiriltunga,Toppåsveien,Bjørn Bondes vei,Holmsåsen]"
0498b278cc8da6c61fb9aa295b971b7b,living_street,POINT(10.79596 59.83194),3,432.46330737948347,[Høgåsveien]
049d21f5a827cf35eed9861470b2f577,service,POINT(14.23402 57.78328),77,34.233709521341893,"[Duvgatan,Österängsvägen]"
049d21f5a827cf35eed9861470b2f577,tertiary,POINT(14.23402 57.78328),33,205.92158304487225,"[Kungsängsvägen,Birkagatan,Ekhagsringen,Huskvarnavägen,Österängsvägen]"
049d21f5a827cf35eed9861470b2f577,residential,POINT(14.23402 57.78328),20,134.16391887948495,"[Smörblomstigen,Sankt Göransvägen,Birger Jarlsgatan,Blåsippsbacken,Rödklintsbacken,Resedastigen,Gökärtsbacken,Linnégatan,Gullregnsbacken,Tellusgatan,Hästhovsvägen,Snöbärsbacken,Lövkojestigen]"
049d21f5a827cf35eed9861470b2f577,motorway,POINT(14.23402 57.78328),13,99.440658620674071,[]
049d21f5a827cf35eed9861470b2f577,unclassified,POINT(14.23402 57.78328),12,4.3534585955951464,"[Österängsvägen,Elmiavägen,Vasavägen,Linnégatan]"
04c56e28e75b2581af66e66d53c3557b,service,POINT(23.56219 61.5565),70,1.5312028722165518,[Varputie]
04c56e28e75b2581af66e66d53c3557b,secondary,POINT(23.56219 61.5565),21,73.929962918687266,"[Elovainiontie,Soppeentie,Elotie]"
04c56e28e75b2581af66e66d53c3557b,unclassified,POINT(23.56219 61.5565),18,34.426157039114116,"[Liiketie,Teollisuustie,Kumitie,Varastotie,Elonpellontie,Hiekkatie,Vaihtotie,Keskitie,Osinkotie,Tulotie,Vainiontie,Hopeatie]"
04c56e28e75b2581af66e66d53c3557b,trunk,POINT(23.56219 61.5565),10,41.5718078138349,[Vaasantie]
04c56e28e75b2581af66e66d53c3557b,residential,POINT(23.56219 61.5565),4,227.59777293925754,"[Elovainiontie,Puratie]"
