id,road_distance_nan,road_distance_living_street,road_distance_motorway,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_count_nan,road_count_living_street,road_count_motorway,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified
30a0dbf5e3ed8a02a5302145a3b91e4d,1000,1000.0,1000.0,1000.0,399.356621722067,326.78332340369485,13.110125398627266,23.760361764250927,408.5511604331671,202.5510042085947,0.0,0.0,0.0,0.0,6.0,15.0,45.0,8.0,7.0,3.0
30ed860eb78e28d1daaf29a3a75268d4,1000,1000.0,1000.0,35.06143022567388,28.203385192428055,1000.0,13.38248563480408,396.29073827781303,29.377535807121586,110.84935704003288,0.0,0.0,0.0,6.0,18.0,0.0,121.0,5.0,36.0,3.0
30efc0cbac761baa027c9a422eff38b5,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30f65ef839a829fbd7112e214c4ef90f,1000,1000.0,1000.0,18.51540452137389,175.33993951839906,1000.0,8.078655793560964,1000.0,205.38381876930117,15.736643985990607,0.0,0.0,0.0,10.0,3.0,0.0,64.0,0.0,18.0,9.0
312065e767a972f85f13e889f5f4ef32,1000,1000.0,1000.0,1000.0,27.05442457084989,44.86997318471137,11.06114006171113,122.44378270116395,71.43610496228031,272.54511774607107,0.0,0.0,0.0,0.0,31.0,9.0,95.0,8.0,10.0,1.0
31d60fd04bd3587d0f676bb767b40ee0,1000,202.55728815491528,67.83893243227165,1000.0,170.56496314417845,1000.0,17.11339869504652,17.13021012306851,1000.0,47.525595468664136,0.0,10.0,15.0,0.0,35.0,0.0,99.0,27.0,0.0,5.0
31e9b7691f2604dc40b025b568ad02c8,1000,1000.0,192.23092527775196,463.2896883980941,235.98008405520915,38.82708182198111,11.291854016372971,65.29201366501337,21.660386099521027,29.796375791718557,0.0,0.0,2.0,5.0,30.0,13.0,69.0,21.0,42.0,60.0
322e17041be856340ee4300372b1bc59,1000,1000.0,1000.0,71.96910393603052,130.02779763001453,35.53882270372852,49.24485033385413,1000.0,1000.0,95.15322582141394,0.0,0.0,0.0,19.0,3.0,6.0,30.0,0.0,0.0,3.0
328c55febf982085c4f26ccf0889d524,1000,1000.0,1000.0,1000.0,1000.0,49.168057033707,9.830954000330616,1000.0,330.02623373734446,68.85408311029536,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,8.0,18.0
3294dd3d016c478acb6b75d6923fe569,1000,1000.0,1000.0,1000.0,1000.0,206.0605037813981,8.486048803955299,266.1316588309996,33.62972146115221,192.04009424908512,0.0,0.0,0.0,0.0,0.0,3.0,19.0,2.0,2.0,1.0
32a13374c5ee859f0a090adba995a442,1000,1000.0,1000.0,1000.0,41.45314162848718,1000.0,5.928808597086442,1000.0,12.130437177521875,32.7247438846376,0.0,0.0,0.0,0.0,7.0,0.0,46.0,0.0,3.0,1.0
32d51cfb2754adcf7eefe95e42137e60,1000,414.020264276771,1000.0,89.28698996244614,130.29932378433782,34.481310853564445,34.896786888593425,1000.0,1000.0,53.83103557908457,0.0,1.0,0.0,34.0,31.0,14.0,54.0,0.0,0.0,11.0
32e018215bfa6f6054040be93a1db9cc,1000,1000.0,1000.0,40.65264569535441,132.60672725246897,204.6037110446635,0.7652574782216331,454.66053145935496,1000.0,7.273151840886605,0.0,0.0,0.0,64.0,68.0,11.0,137.0,1.0,0.0,50.0
3316d4693f0e05ccf191c9c01ed53401,1000,1000.0,37.33516011424586,1000.0,14.15263094759664,71.65827048935593,4.275389438016782,337.97187227668803,35.71221778091775,274.18147396883865,0.0,0.0,21.0,0.0,19.0,47.0,62.0,7.0,8.0,12.0
334009ed4d813d4ff58d53f7100870fe,1000,1000.0,1000.0,40.21511806607387,48.69743138075075,125.89821974280017,21.883759028431037,206.10806882063065,137.9990907750462,1000.0,0.0,0.0,0.0,24.0,23.0,6.0,112.0,10.0,9.0,0.0
335184860a3f3401d8c1d224487d2e3f,1000,1000.0,1000.0,459.4439286324484,13.7847391622222,1000.0,14.022461770273583,1000.0,39.784542024120285,12.009481998237458,0.0,0.0,0.0,5.0,33.0,0.0,60.0,0.0,11.0,6.0
33a78e81badc5dc4183e646ac0f60d56,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33f2f6f67e7f949182612603d89c753e,1000,1000.0,1000.0,1000.0,145.09007253216618,114.11736363645176,25.765129873494587,1000.0,123.19169903312672,464.4111157480064,0.0,0.0,0.0,0.0,40.0,17.0,301.0,0.0,12.0,3.0
3410b237092d4c6a53991a8111c6fb3f,1000,1000.0,1000.0,49.67310459799021,96.06392051753025,1000.0,27.49866217298268,273.2403502920414,1000.0,291.81428302597885,0.0,0.0,0.0,16.0,26.0,0.0,65.0,11.0,0.0,8.0
341430fd8a0274848e86888ecc388aee,1000,1000.0,1000.0,1000.0,1000.0,1000.0,43.42959705107707,66.32890109154489,23.12596943174068,151.85758811323888,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,5.0,9.0
34642a14ad0bbcbd34c98151a4eb569c,1000,1000.0,1000.0,1000.0,445.9607984555117,1000.0,8.568354681338796,1000.0,204.6657595386992,27.44114416241017,0.0,0.0,0.0,0.0,5.0,0.0,44.0,0.0,14.0,12.0
34b92ae7f99047a148ffa01e25753b94,1000,487.0979770171774,123.9158043843184,1000.0,132.10111083925932,103.38143680695138,8.94289445092174,246.139768828144,1000.0,222.01368481930143,0.0,1.0,10.0,0.0,39.0,46.0,59.0,14.0,0.0,15.0
34f9d472cf1c35f7df4acc82bf5f2ca0,1000,1000.0,1000.0,1000.0,343.91869897747887,402.40576434876016,20.19245571838567,14.237157444047453,52.82867513023018,186.29775670402208,0.0,0.0,0.0,0.0,1.0,2.0,86.0,20.0,51.0,50.0
351e49b52cce3352f4ae1674e303eedf,1000,1000.0,59.89600314748596,1000.0,250.37197659939247,20.13185760566793,4.133064402360059,198.16159813341335,1000.0,1000.0,0.0,0.0,13.0,0.0,3.0,53.0,69.0,3.0,0.0,0.0
3530eb3b94f720eacf6d9e3abfae7eab,1000,1000.0,153.254633055554,1000.0,326.8561202675338,1000.0,13.346732647563917,17.608324529147506,1000.0,64.27980554683533,0.0,0.0,11.0,0.0,6.0,0.0,20.0,27.0,0.0,11.0
353bb9356cf4b782b8c8a1de121b9794,1000,1000.0,1000.0,1000.0,20.45640267071424,1000.0,2.777601394255336,125.27296622945585,32.55857652872911,172.0289507694148,0.0,0.0,0.0,0.0,33.0,0.0,56.0,24.0,11.0,2.0
354717915b25644ebace9f5aa9d4fc38,1000,1000.0,1000.0,1000.0,42.15980439406896,1000.0,0.298102900393226,25.11637618501936,99.5828331931346,27.658725732861907,0.0,0.0,0.0,0.0,46.0,0.0,16.0,14.0,14.0,13.0
354f4d202e68765f4b888cae29cca2ef,1000,1000.0,1000.0,1000.0,92.0239581289656,1000.0,5.020791316210221,1000.0,41.06991578106257,87.72758177602277,0.0,0.0,0.0,0.0,6.0,0.0,35.0,0.0,22.0,5.0
357988c4a35e9fea2e2937875ea63b1b,1000,1000.0,37.861079999280406,1000.0,226.72626170436075,117.86832849164011,0.81776913193848,392.6483704167829,126.45051232205164,52.67198976168719,0.0,0.0,10.0,0.0,7.0,19.0,77.0,3.0,19.0,26.0
357d4adb38b1de7f7cb8242be2c5995d,1000,1000.0,19.40175323211905,1000.0,1000.0,1000.0,3.563300734474101,1000.0,1000.0,197.2788629990696,0.0,0.0,5.0,0.0,0.0,0.0,57.0,0.0,0.0,2.0
35d1747f297131cd1f9720d515e052e0,1000,1000.0,351.9965639496145,1000.0,40.32213498213487,27.368813966568865,0.1541182460270971,190.81535843060269,1000.0,16.242983635022238,0.0,0.0,2.0,0.0,73.0,13.0,35.0,19.0,0.0,20.0
35d243bdadb42376bc24aad2db9dd08a,1000,1000.0,1000.0,402.0275628129121,97.07771475660432,1000.0,4.454534972000735,31.261325806689293,38.42974663950597,261.3016765276384,0.0,0.0,0.0,3.0,57.0,0.0,83.0,43.0,38.0,11.0
35dfb4895c2912679264b403a6711f8d,1000,1000.0,1000.0,1000.0,20.55660861290787,1000.0,92.9912388291616,6.692304876320646,1000.0,28.453745697957416,0.0,0.0,0.0,0.0,18.0,0.0,41.0,31.0,0.0,4.0
35fe99367ee1ee599f0937e3e1c441f0,1000,1000.0,63.63590364540086,1000.0,1000.0,1000.0,5.274844699318038,104.53715007878048,195.20770823909305,35.3237228662625,0.0,0.0,5.0,0.0,0.0,0.0,41.0,19.0,7.0,18.0
360f80899fd08d091f85f7a6da04f4b5,1000,1000.0,461.08657080335456,1000.0,92.98216412975447,122.20072409057104,10.957964854409294,42.03683254016062,1000.0,183.83742148837308,0.0,0.0,14.0,0.0,64.0,27.0,81.0,29.0,0.0,3.0
3631b679952faf0bfff8fcdd3bfd5024,1000,1000.0,1000.0,1000.0,120.61420945668506,120.26597083718748,7.797010664628848,255.78158773177668,69.22400927421542,348.155840077152,0.0,0.0,0.0,0.0,40.0,35.0,292.0,4.0,21.0,1.0
36699a29a6e3f2a9d3724000ae201048,1000,1000.0,121.25282308934612,178.18749705762733,285.4300956310204,43.45894060442788,8.259859941241345,73.64671973828924,1000.0,58.37866256422249,0.0,0.0,8.0,31.0,1.0,18.0,74.0,5.0,0.0,20.0
369cb060f909bdd84acdf2c257f05b52,1000,1000.0,145.07902736733064,1000.0,1000.0,34.92630328774519,7.911219834110097,114.4048765233968,1000.0,93.14850990275245,0.0,0.0,9.0,0.0,0.0,20.0,33.0,5.0,0.0,15.0
36a77b5349fe3d37d18e00f76a9897f8,1000,1000.0,1000.0,1000.0,236.4339207437649,85.77769183067542,13.885800814445927,9.499681245779012,26.33846960999592,179.04700869773836,0.0,0.0,0.0,0.0,4.0,5.0,85.0,14.0,19.0,18.0
36daa793bfb39c146892afdb29424f1b,1000,1000.0,1000.0,89.57648600321204,62.398528521934,461.6505830274453,9.705300084309435,381.4421552207343,9.442518770258657,87.19533327906083,0.0,0.0,0.0,21.0,41.0,3.0,101.0,19.0,31.0,10.0
37157d37ebc6eecd54673fa6c4b17774,1000,1000.0,1000.0,1000.0,252.62750151182783,109.53016266132154,7.2165573163922865,248.6881030650767,33.813069086427845,41.2899338074626,0.0,0.0,0.0,0.0,26.0,23.0,23.0,7.0,13.0,8.0
3721c2d9c64b4f96de24cf1e32992745,1000,1000.0,1000.0,48.72687476780311,185.93026911479524,1000.0,9.692434149765624,496.8540662528093,54.549993977683116,15.887881646725589,0.0,0.0,0.0,12.0,3.0,0.0,86.0,2.0,11.0,11.0
3748cdb4d8a5b3f21797952079ad5ec9,1000,1000.0,121.04662032818956,112.81837378899944,1000.0,201.33121271991155,9.954923467116824,1000.0,1000.0,31.193605626923528,0.0,0.0,2.0,10.0,0.0,5.0,65.0,0.0,0.0,50.0
3797baff4261fd2bfd082114d5d895d1,1000,1000.0,1000.0,1000.0,1000.0,1000.0,34.76792678364307,333.5107154880679,327.814991918131,12.713008443555028,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,8.0,12.0
37b585134dfae13372db175a56294e6e,1000,1000.0,50.71257007897072,1000.0,1000.0,1000.0,18.47967579710308,1000.0,1000.0,363.54475584008503,0.0,0.0,10.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0
37c20ee41b618661e880bf8c18a5e51a,1000,1000.0,1000.0,76.3416239489343,31.6593253077296,30.972677935216304,8.708346915033529,1000.0,337.81607885952815,211.20207009835607,0.0,0.0,0.0,16.0,61.0,6.0,82.0,0.0,3.0,8.0
