id,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,grocery_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist
f5e8bd262462e506cfe356aa8b608e8b,4.0,6.0,1.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,81.87641902107262,81.87641902107262,444.6043939196426,81.87641902107262,1000.0,1000.0,451.34816147862165,177.4956965016385,96.14401508964423,1000.0,1000.0,94.21997976591467,236.893170435523,1000.0,124.63120274070825
eb06680463477b1b4dc0121dd141af0c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
7599f1abc389dc36f4fd3b0880a6120c,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1000.0,105.45988023265743,1000.0,98.16090388086995,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.585118058623188,1000.0,1000.0
30efc0cbac761baa027c9a422eff38b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
79737a7ad3306438a6a615703b2f4da6,1.0,8.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,24.0,0.0,0.0,451.60918561166005,205.74820386820917,1000.0,30.345241007596787,1000.0,1000.0,34.843414495930254,29.207451240235123,269.2589297833434,1000.0,59.14167784059397,356.3148177707888,86.46809369327373,1000.0,1000.0
8f6cc0efe63a995a6f13a6f53400811a,0.0,6.0,4.0,18.0,16.0,9.0,7.0,1.0,17.0,7.0,6.0,1.0,21.0,4.0,0.0,1000.0,229.38703524914519,291.53477935216347,64.22743742787438,221.11103177838294,58.25439936835776,329.0175305327994,269.07639945783006,72.69653517811378,49.434951901459954,308.9396424677912,245.47971873814015,29.031652695335687,300.5055570432498,1000.0
63fc6e73e5ab9e2697f99977693d655d,1.0,7.0,0.0,12.0,2.0,0.0,3.0,4.0,5.0,3.0,3.0,3.0,14.0,1.0,2.0,409.8762899666477,75.2387305537939,1000.0,157.64844598997462,186.6447316435914,1000.0,202.10846348865195,300.6331763777449,237.28891312560538,291.2683102992391,222.0344111992043,149.34763405239343,161.15497657857577,216.8934253534541,138.23902243589814
ccbef3db3b6be4411154242479f0097f,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,8.0,1.0,0.0,1000.0,322.02103991412133,1000.0,281.41170090950317,319.7901814201024,1000.0,72.06905205607416,275.8976508721187,420.5031864522208,304.62917989567063,1000.0,340.01129589107256,45.79749855799985,332.48013322130095,1000.0
5240571327d16938687bf2b0092f7e14,2.0,20.0,3.0,25.0,3.0,3.0,7.0,4.0,7.0,3.0,6.0,20.0,48.0,0.0,7.0,172.73718160676805,57.46044055622047,116.4793421782668,73.69660883879536,67.41980306798368,131.25617350634138,108.29768759089696,116.97961503510331,127.90010237098116,355.32527968299513,105.30750250888346,80.12147191720538,57.46044055622047,1000.0,211.5548815616179
8602d3ea8614e6ecaa0c509b90436152,3.0,10.0,7.0,17.0,19.0,9.0,3.0,7.0,17.0,10.0,4.0,10.0,42.0,8.0,1.0,351.3659650329525,113.38266930350846,114.4807621031951,77.04748943853662,93.96571432874494,97.55393646058117,171.20959672115734,127.93832013617731,86.36735127205671,83.98491604679064,114.04730278620944,65.61717409759771,8.226021080612522,83.98491604679064,496.6678625450406
6d71e8fa62584b0c9b85e4bd2385fa30,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1000.0,1000.0,1000.0,34.56618800494462,1000.0,484.24566646408107,1000.0,313.9515757069245,154.55605514873832,499.0302534112763,1000.0,1000.0,79.06507465313857,1000.0,1000.0
a096446e083f54c3744975d22ee16ca4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,1000.0,1000.0,1000.0,16.207441946877662,1000.0,1000.0,1000.0,1000.0,343.03411762410644,146.291755668532,1000.0,1000.0,24.73553801914451,1000.0,1000.0
3748cdb4d8a5b3f21797952079ad5ec9,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1000.0,344.20017031961845,1000.0,5.927452077171583,1000.0,1000.0,1000.0,1000.0,1000.0,221.22355340665467,1000.0,1000.0,333.5160399524039,397.56289995070244,1000.0
