id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,motorway_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,road_count_living_street,motorway_count,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank
dfe8a75b30d518a51586eb6b5de592d6,6,363,31.1508896838758,448.572811447812,300,Uno-X Fredericia,Denmark,396,POINT (9.71689 55.53493),1000,60.05,126.17,351.39,1000,193.47,288.55,1000,138.29,0,7,14,10,0,47,13,0,7,Uno X Uno-X E-Mobility Danmark A/S,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1000,1000,1000,1000,1000,1000,1000,1000,181.48,1000,1000,1000,140.03,1000,1000,"(28.036, 31.151]",40.11,60,9.71689,55.53493,1.8,1,1
b7fe5e59e4e8cbcf143c5e0a59a1ef55,6,362,26.7516016647961,385.223063973064,300,Uno-X Vejle S,Denmark,396,POINT (9.54934 55.66415),1000,74.29,1000,11.58,1000,5.07,93.11,1000,37.73,0,17,0,1,0,26,10,0,3,Uno X Uno-X E-Mobility Danmark A/S,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1000,1000,1000,61.51,1000,1000,1000,1000,1000,1000,1000,1000,42.76,1000,1000,"(24.921, 28.036]",40.11,97.5,9.54934,55.66415,2,2,2
f3457d7c0dadf28970224a5aa00acc48,6,356,23.5494821496754,339.112542955327,300,Uno-X Linderud,Norway,388,POINT (10.838 59.94375),212.21,1000,1000,93.64,1000,9.51,41.01,20.51,463.84,1,0,0,17,0,85,18,21,1,Uno X Uno-X E-Mobility Danmark A/S,1,6,2,9,3,3,2,5,4,5,3,6,13,1,0,128.07,103.5,164.91,144.24,153.25,145.14,169.03,14.21,49.23,147.7,177.38,159.08,10.85,149.13,1000,"(21.806, 24.921]",1.96,692.5,10.838,59.94375,6.8,3,3
449b04adc6ddcf0f65ffe3b8b21180cb,6,364,22.9552469135802,330.555555555556,150,Vattenfall - MAX - Brunnavägen 2,Sweden,396,POINT (17.83471 59.2434),415.1,67.41,1000,27.32,34.66,5.55,266.82,1000,54.55,1,18,0,36,65,73,14,0,9,Vattenfall SE,0,7,0,6,0,0,0,3,0,0,1,7,7,0,3,1000,192.34,1000,17.64,1000,1000,1000,368.99,1000,1000,465.11,151.52,75.41,1000,81.73,"(21.806, 24.921]",19.8,337.5,17.83471,59.2434,4.2,4,3
d7af8d1e4d23d1a15324beaebed30e29,4,364,22.8063622334456,328.411616161616,300,Uno-X Maritim,Norway,396,POINT (10.66033 59.91765),475.41,1000,292.96,85.77,1000,8.37,362.55,15.19,42.05,2,0,10,22,0,153,9,20,7,Uno X Uno-X E-Mobility Danmark A/S,0,5,0,4,1,0,0,1,0,2,0,1,20,0,0,1000,143.21,1000,24.01,331.76,1000,1000,20.2,1000,144.52,1000,243.95,11.59,1000,1000,"(21.806, 24.921]",1.96,287.5,10.66033,59.91765,3.6,5,3
dcb73fb3f2542df703749510ff0782e5,8,344,22.742249668435,327.488395225464,300,Uno-X Ellebjergvej,Denmark,377,POINT (12.51634 55.65072),1000,1000,34.47,30.02,402.39,6.96,55.12,1000,62.45,0,0,13,46,1,90,11,0,2,Uno X Uno-X E-Mobility Danmark A/S,1,27,0,9,1,1,2,2,2,2,0,11,31,0,0,322.53,136.4,1000,182.65,393.49,336.95,342.48,240.97,149.38,191,1000,285.2,13.62,1000,1000,"(21.806, 24.921]",143.56,482.5,12.51634,55.65072,4.2,6,3
41e18a11320fcb33306c84b78e2cc1e2,1,311,22.6259066930432,325.813056379822,300,Uno-X Rødekro,Denmark,337,POINT (9.36107 55.0677),1000,92.53,61.18,1000,1000,5.45,24.22,1000,148.02,0,10,23,0,0,91,8,0,22,Uno-X E-Mobility Danmark A/S,0,0,0,4,1,0,0,1,1,3,0,0,18,0,0,1000,1000,1000,55.57,249.52,1000,1000,13.1,346.2,374.73,1000,1000,8.65,1000,1000,"(21.806, 24.921]",8.1,197.5,9.36107,55.0677,3.6,7,3
ca80c0a4d2a5bbd766a9763f7c11cc76,2,333,22.4081153959811,322.676861702128,300,Uno-X Veksø,Denmark,376,POINT (12.23276 55.7582),1000,1000,1000,52.99,19.8,6.73,38.51,1000,276.35,0,0,0,31,4,31,16,0,6,Uno X Uno-X E-Mobility Danmark A/S,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,1000,296.55,1000,1000,1000,1000,1000,45.9,1000,1000,1000,442.39,31.1,1000,1000,"(21.806, 24.921]",53.19,150,12.23276,55.7582,2.2,8,3
eae0f081d199b34eb58d2ffabffef9e5,4,135,22.156121399177,319.048148148148,400,Uno-X Bekkelaget,Norway,135,POINT (10.77341 59.88034),1000,1000,1000,35.1,386.54,18.03,279.73,22.92,198.15,0,0,0,26,3,212,2,15,8,Uno-X E-Mobility Danmark A/S,0,7,0,2,0,0,0,2,0,1,0,3,10,0,0,1000,303.24,1000,452.2,1000,1000,1000,7.02,1000,418.12,1000,139.96,0.63,1000,1000,"(21.806, 24.921]",1.96,247.5,10.77341,59.88034,2.6,9,3
8004aaf76548c5785b2579fa6fd624f1,4,363,21.2577598905724,306.111742424242,300,Uno-X Kvanløse,Denmark,396,POINT (11.67372 55.65763),1000,84.06,55.96,201.46,1000,12.73,145.31,1000,1000,0,8,20,8,0,25,2,0,0,Uno X Uno-X E-Mobility Danmark A/S,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,116.61,1000,1000,"(18.691, 21.806]",512.9,30,11.67372,55.65763,1.8,10,4
800c7762ff3db7e41bdde6e1ceb1c148,2,341,20.6435552616108,297.267195767196,300,Uno-X Tilst,Denmark,378,POINT (10.12322 56.1851),1000,1000,413.99,41.99,1000,10.28,7.94,1000,227.99,0,0,18,107,0,97,52,0,6,Uno X Uno-X E-Mobility Danmark A/S,0,5,0,8,1,0,1,3,1,2,0,4,7,0,2,1000,7.45,1000,234.35,412.41,1000,31.3,248.75,26.31,141.77,1000,241.52,47.91,1000,185.45,"(18.691, 21.806]",98.39,392.5,10.12322,56.1851,4.4,11,4
f3df506320ba1bad0c9fd0cc2780e590,4,363,20.5283301767677,295.607954545455,300,Uno-X Ullern Vest,Norway,396,POINT (10.66025 59.92937),1000,1000,1000,48.92,1000,9.59,131.5,22.71,1000,0,0,0,44,0,146,1,23,0,Uno X Uno-X E-Mobility Danmark A/S,1,3,0,3,2,1,0,2,0,1,0,3,4,0,0,290.95,257.92,1000,241.12,250.09,157.03,1000,19.48,1000,379.38,1000,172.76,82.76,1000,1000,"(18.691, 21.806]",1.96,437.5,10.66025,59.92937,3.6,12,4
2e4e60cb3a2f9bff6d8abe7894a56a66,4,361,19.9327476150393,287.031565656566,300,Uno-X Gulskogen,Norway,396,POINT (10.16143 59.74181),1000,1000,1000,36.34,486.59,10.73,1000,465.46,27.52,0,0,0,36,4,107,0,1,32,Uno X Uno-X E-Mobility Danmark A/S,0,8,6,4,24,6,5,4,11,13,3,2,31,4,0,1000,146.38,103.86,145.45,159.28,103.96,215.58,52.25,161.83,106.05,229.86,221.38,17.3,209.64,1000,"(18.691, 21.806]",1.96,572.5,10.16143,59.74181,5.8,13,4
3fe3cbdf6733efc78eeb464d28a572a4,2,274,19.8278256704981,285.520689655172,300,Uno-X Hinna,Norway,290,POINT (5.72374 58.92069),1000,1000,24.65,22.23,1000,1.2,73.68,1000,228.9,0,0,20,114,0,471,9,0,11,Uno-X E-Mobility Danmark A/S,0,6,0,4,0,0,0,2,3,0,2,6,10,0,1,1000,95.93,1000,74.84,1000,1000,1000,54.8,170.21,1000,50.15,104.41,0.17,1000,448.12,"(18.691, 21.806]",3.99,367.5,5.72374,58.92069,4.6,14,4
580af6e3b5775e4f70eced5a114094a9,4,362,19.799163510101,285.107954545455,300,Uno-X Roskilde,Denmark,396,POINT (12.11285 55.64249),50.76,334.96,219.17,131.87,224.95,14.21,24.78,1000,80.68,2,2,16,10,2,121,5,0,26,Uno X Uno-X E-Mobility Danmark A/S,0,22,0,4,3,3,2,3,5,8,2,4,47,0,0,1000,119.99,1000,188.33,53.78,164.47,286.91,162.86,162.84,157.91,219.9,131.34,16.06,1000,1000,"(18.691, 21.806]",174.94,422.5,12.11285,55.64249,5.4,15,4
2b6403c107df614554544a864987c9f7,4,337,19.7971906565657,285.079545454545,300,Uno-X Vejen,Denmark,374,POINT (9.12805 55.49398),1000,44.44,1000,360.08,75.96,11.93,216.95,1000,61.87,0,8,0,2,26,45,2,0,10,Uno-X E-Mobility Danmark A/S,0,1,0,2,0,0,0,2,1,3,0,1,14,0,0,1000,231.28,1000,48.38,1000,1000,1000,31.62,112.48,175.85,1000,285.23,24.37,1000,1000,"(18.691, 21.806]",12.89,277.5,9.12805,55.49398,2.6,16,4
2967f0e0eba4c282375b5fcf7779c9d0,4,361,19.7804871632997,284.839015151515,150,Din Bil Göteborg,Sweden,396,POINT (12.00359 57.68143),118.31,162.77,1000,225.47,90.54,27.29,297.49,1000,53.48,1,8,0,43,22,146,14,0,27,Virta Global Sweden,1,11,0,22,1,1,2,14,4,10,2,11,29,0,1,170.24,152.47,1000,118.42,323.19,328.68,126.16,90.09,189.83,36.46,127.79,266.14,24.56,1000,177.57,"(18.691, 21.806]",7.58,602.5,12.00359,57.68143,6.4,17,4
46b084fefb385dbc9400f51918a4fa67,2,141,19.3803418803419,279.076923076923,250,Nørre Torv Grindsted - DC,Denmark,143,POINT (8.92505 55.75829),136.44,1000,433.8,51.91,1000,8.15,37.51,1000,304.26,2,0,13,60,0,124,36,0,3,EWII,3,9,1,10,5,3,2,6,7,1,3,4,27,0,1,310.38,148.01,296.2,54.06,86.58,149.45,256.92,167.12,46.01,212.1,271.84,83.23,88.85,1000,493.3,"(18.691, 21.806]",2.35,662.5,8.92505,55.75829,6,18,4
3c13ed3d72f2060a38a79da9ba374232,16,240,18.924021216098,272.505905511811,300,Uno-X Alfaset,Norway,254,POINT (10.86079 59.93326),1000,380.08,1000,1000,88.93,5.82,1000,47.07,223.46,0,7,0,0,15,85,0,30,15,Uno-X E-Mobility Danmark A/S,0,6,0,0,2,2,2,1,0,2,0,2,20,0,0,1000,256.98,1000,1000,152.17,171.66,41.19,50.05,1000,117.58,1000,164.13,38.96,1000,1000,"(18.691, 21.806]",1.96,265,10.86079,59.93326,4.4,19,4
f4a2f0d2882d6c8c754624766adb3541,4,339,18.549855870021,267.117924528302,200,Volkswagen / Audi Hammarby,Sweden,371,POINT (18.09894 59.30091),155.28,128.99,1000,108.19,9.46,88.79,142.72,1000,1.76,15,12,0,62,20,38,29,0,24,Virta Global Sweden,5,26,0,33,8,2,13,5,2,7,3,31,57,0,1,123.33,65.66,1000,37.45,228.7,364.29,215.61,236.44,91.72,48.03,223.31,50.37,19.12,1000,391.45,"(15.575, 18.691]",19.8,602.5,18.09894,59.30091,6.8,20,5
147ce1db507dbf8f008719fd949034e6,16,354,17.8632677569085,257.231055699482,350,"EWII Lynladestation, CPH",Denmark,386,POINT (12.65631 55.63013),1000,207.37,1000,288.8,1000,9.68,18.46,1000,1000,0,8,0,3,0,158,27,0,0,EWII,2,10,0,14,3,0,3,5,0,1,0,1,7,0,0,245.17,72.31,1000,160.05,486.1,1000,314.8,134.57,1000,103.44,1000,431.22,138.35,1000,1000,"(15.575, 18.691]",143.56,422.5,12.65631,55.63013,3.6,21,5
e978e996e4347c25d6eadea59ac16d2c,4,337,16.5603065262843,238.468413978495,300,Uno-X Gladsaxevej,Denmark,372,POINT (12.51378 55.72971),1000,1000,1000,17.47,1000,6.76,33.34,1000,1000,0,0,0,67,0,72,36,0,0,Uno X Uno-X E-Mobility Danmark A/S,0,7,1,15,2,1,4,9,2,3,1,5,20,0,0,1000,297.79,415.15,49.51,473.3,408.25,402.51,375.68,431.35,382.95,417.78,223.94,43.89,1000,1000,"(15.575, 18.691]",143.56,482.5,12.51378,55.72971,4,22,5
dc17164cb8541e2b712566d55df521b9,4,183,16.2513209541063,234.01902173913,300,Uno-X Hjørring,Denmark,184,POINT (10.0109 57.45646),1000,1000,67.97,210.03,399.22,21.44,173.4,1000,51.27,0,0,19,43,9,125,13,0,15,Uno-X E-Mobility Danmark A/S,0,9,0,2,2,1,2,1,5,1,1,2,25,0,0,1000,76.59,1000,287.22,474.18,420.48,226.79,329.69,27.78,361.19,319.82,199.54,98.22,1000,1000,"(15.575, 18.691]",19.46,422.5,10.0109,57.45646,3.6,23,5
4174f37165e2335feb3c1aa710461211,4,354,16.2351510910135,233.786175710594,300,Uno-X Grorud,Norway,387,POINT (10.88408 59.949),395.65,1000,1000,219.39,210.54,5.89,122.4,27.31,123.7,1,0,0,31,24,113,18,18,8,Uno X Uno-X E-Mobility Danmark A/S,0,7,0,2,1,0,1,4,2,4,1,3,22,0,2,1000,232.13,1000,85.65,330.2,1000,498.97,434.5,94.31,118.58,434.5,245.03,4.86,1000,251.93,"(15.575, 18.691]",1.96,452.5,10.88408,59.949,4.8,24,5
fa53974ba7333791dc470ff418b1a1a8,6,347,15.8435942538845,228.147757255937,300,Uno-X Skedsmokorset,Norway,379,POINT (11.04173 59.99952),1000,56.19,117.49,119.79,278.95,7.06,1000,91.23,57.63,0,9,9,24,6,53,0,22,4,Uno X Uno-X E-Mobility Danmark A/S,1,5,2,5,7,0,1,3,3,6,2,9,19,1,0,376.4,139.31,198.08,67.28,98.83,1000,203.6,60.91,116.03,86.07,162.27,92.73,109.36,169.54,1000,"(15.575, 18.691]",1.96,662.5,11.04173,59.99952,5.8,25,5
50eb4e6da8f8e229cf6baf2ef49a9d8d,15,149,15.0056172839506,216.080888888889,400,Rema 1000 Fjøsanger,Norway,150,POINT (5.3356 60.34766),1000,1000,88.07,102.32,118.97,7.51,1000,59.83,22.99,0,0,22,57,9,41,0,12,8,Eviny,0,4,0,0,0,0,0,2,1,0,0,1,3,0,0,1000,168.13,1000,1000,1000,1000,1000,31.69,345.18,1000,1000,230.94,34.68,1000,1000,"(12.46, 15.575]",3.99,180,5.3356,60.34766,2.2,26,6
1876727f510518c10d2c033915445c42,4,346,14.9938159630607,215.910949868074,300,Lautrupvang,Denmark,379,POINT (12.38952 55.73114),308.65,1000,1000,235.02,289.95,26.77,77.83,1000,110.4,4,0,0,6,6,209,31,0,13,Viggo Energy,1,8,0,3,0,1,0,1,0,1,0,7,15,0,0,298.31,141.74,1000,320.62,1000,114.58,1000,322.35,1000,404.99,1000,14.98,36.49,1000,1000,"(12.46, 15.575]",750.03,397.5,12.38952,55.73114,3.4,27,6
eefa6d9672c327f1428d51befc3851cc,4,321,14.5574387947269,209.627118644068,300,Nima Energy Wennerbergsgatan,Sweden,354,POINT (18.01315 59.32734),169.14,267.6,1000,5.44,431.25,61.86,81.97,1000,264.31,1,12,0,46,17,44,30,0,3,Nima Energy,0,26,0,25,1,1,6,5,1,2,3,19,27,0,0,1000,78.68,1000,115.94,450.15,362.01,202.58,172.83,457.42,405.93,204.62,86.26,50.07,1000,1000,"(12.46, 15.575]",19.8,422.5,18.01315,59.32734,4.4,28,6
41ca2759e6696c7d5837e462e0f416fc,4,135,14.2489711934156,205.185185185185,300,Uno-X Haderslev,Denmark,135,POINT (9.49372 55.24854),490.5,1000,1000,39.79,1000,29.54,37.08,1000,159.94,1,0,0,79,0,168,55,0,23,Uno-X E-Mobility Danmark A/S,2,28,2,29,5,2,4,7,10,4,4,10,46,2,2,366.22,219.97,344.94,207.11,393.96,378.88,369.8,102.75,18.46,300,292,248.19,95.37,471.07,322.59,"(12.46, 15.575]",8.1,752.5,9.49372,55.24854,5.2,29,6
e0ae9149cd12c6ce86c3e45316894445,4,338,13.8979650729818,200.130697050938,300,Uno-X Sande Gård,Norway,373,POINT (5.65058 58.88834),1000,1000,286.56,26.17,1000,17.96,15.34,1000,214.11,0,0,9,70,0,131,25,0,22,Uno X Uno-X E-Mobility Danmark A/S,0,9,2,10,1,0,0,4,3,1,4,16,37,2,2,1000,61.88,286.89,84.28,242.83,1000,1000,198.9,276.06,367.5,282.27,36.18,39.86,183.24,405.45,"(12.46, 15.575]",3.99,587.5,5.65058,58.88834,5.6,30,6
e0863b3d1acd3f40827c127d96519adc,4,361,13.6239127384961,196.184343434343,300,Uno-X Son,Norway,396,POINT (10.72779 59.51542),1000,48.14,71,1000,1000,7.27,1000,1000,25.3,0,10,39,0,0,22,0,0,10,Uno X Uno-X E-Mobility Danmark A/S,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1000,1000,1000,1000,1000,1000,1000,27.66,1000,1000,1000,1000,11.23,1000,1000,"(12.46, 15.575]",1.96,30,10.72779,59.51542,2.4,31,6
f8a7c20b7a35f9c144b8183da9d56c63,4,121,13.5119671558351,194.572327044025,225,Recharge McDonalds Mellbystrand,Sweden,159,POINT (12.95678 56.502),1000,100.85,268.7,37.33,1000,15.89,268.04,1000,167.94,0,9,12,36,0,18,14,0,6,Recharge,1,1,0,2,2,1,0,1,1,0,1,1,5,1,0,366.26,179.25,1000,8.51,104.37,110.44,1000,147.82,169.21,1000,107.3,297.5,45.18,85.74,1000,"(12.46, 15.575]",5.86,587.5,12.95678,56.502,3.6,32,6
16c269b0417029d5283fa8aee3c4c424,4,361,13.4834455667789,194.161616161616,300,Uno-X Grålum,Norway,396,POINT (11.06596 59.29541),1000,67.36,19.49,184.34,273.49,7.67,1000,1000,78.73,0,10,51,42,2,91,0,0,12,Uno X Uno-X E-Mobility Danmark A/S,1,8,0,4,0,2,1,3,2,2,0,6,25,0,2,109.32,113.02,1000,56.73,1000,158.7,56.73,36.76,132.48,457,1000,148.51,46.07,1000,83.71,"(12.46, 15.575]",1.96,502.5,11.06596,59.29541,5.6,33,6
9922e73abc24f4ebdfedf0dda8df2ffa,4,144,13.4140678254942,193.162576687117,225,Recharge Shell Vinderen,Norway,163,POINT (10.70542 59.94242),1000,1000,1000,20.6,27.89,23.61,32.74,237.06,1000,0,0,0,52,8,135,8,3,0,Recharge,0,17,0,7,3,0,5,4,1,7,2,19,22,0,0,1000,47.5,1000,43.45,69.88,1000,47.46,47.46,140.11,81.78,43.78,67.53,2.84,1000,1000,"(12.46, 15.575]",1.96,392.5,10.70542,59.94242,5.6,34,6
63aaf00708e54e996e8b5ba4d9557f85,6,362,13.3979844743734,192.930976430976,300,Uno-X Østre Aker vei,Norway,396,POINT (10.8784 59.9473),1000,1000,1000,353.84,488.38,3.68,59.57,22.83,151.98,0,0,0,14,5,140,2,14,2,Uno X Uno-X E-Mobility Danmark A/S,0,7,0,5,1,2,2,3,4,10,0,10,49,0,3,1000,144.83,1000,146.36,75.2,263.4,235.01,235.01,146.36,137.53,1000,167.36,8.34,1000,206.31,"(12.46, 15.575]",1.96,422.5,10.8784,59.9473,5.8,35,6
2677da4b4ec2b5ffa7713a3b721c03e1,4,340,13.3309659090909,191.965909090909,300,Uno-X Stangeland,Norway,374,POINT (5.71425 58.85716),1000,32.02,95.12,5.97,297.91,11.69,1000,89.84,122.8,0,14,13,138,8,108,0,14,19,Uno X Uno-X E-Mobility Danmark A/S,1,4,0,0,1,0,0,1,0,3,1,4,24,0,0,431.36,293.47,1000,1000,322.06,1000,1000,63.41,1000,400.85,61.27,353.88,3.93,1000,1000,"(12.46, 15.575]",3.99,400,5.71425,58.85716,4.4,36,6
62404fb8f057e9c0cb99966849215247,1,277,13.214019388516,190.281879194631,300,Uno-X Holstebro,Denmark,298,POINT (8.67292 56.36435),1000,1000,143.54,334.03,1000,7.48,10.72,1000,251.46,0,0,14,12,0,23,18,0,6,Uno-X E-Mobility Danmark A/S,0,2,0,0,0,0,0,0,2,1,0,0,3,0,0,1000,343.51,1000,1000,1000,1000,1000,1000,44.96,380.1,1000,1000,13.4,1000,1000,"(12.46, 15.575]",68.82,180,8.67292,56.36435,2.2,37,6
a91612c83e7f4aa6dc3a02ca23b26acb,6,359,13.1700979704452,189.649410774411,300,Viringe,Sweden,396,POINT (15.09237 58.32262),1000,265.28,78.66,337.02,107.23,12.07,224.25,321.59,30.31,0,13,15,8,16,81,4,6,31,Monta ApS,1,3,0,10,2,0,0,3,1,1,0,0,10,0,0,246.31,224.9,1000,5.97,94.14,1000,1000,98.82,100.09,94.79,1000,1000,78,1000,1000,"(12.46, 15.575]",3.45,407.5,15.09237,58.32262,4.4,38,6
35dfb4895c2912679264b403a6711f8d,8,322,13.1326997018205,189.110875706215,300,Nima Energy Dag Hammarskjölds väg,Sweden,354,POINT (18.10671 59.33317),1000,1000,1000,20.56,1000,92.99,6.69,1000,28.45,0,0,0,18,0,41,31,0,4,Nima Energy,2,27,0,4,1,1,0,0,0,0,0,27,8,0,2,256.12,223.38,1000,330.27,496.73,497.7,1000,1000,1000,1000,1000,71.24,455.47,1000,262.22,"(12.46, 15.575]",19.8,467.5,18.10671,59.33317,3.6,39,6
b082c6320de57b952cc15d70c7489284,5,125,13.0462962962963,187.866666666667,150,Recharge Preem Uddevalla Torp Köpcentrum,Sweden,159,POINT (11.81054 58.35261),1000,344.01,333.4,1000,342.08,0.74,42.83,1000,20.73,0,9,8,0,14,137,30,0,48,Recharge,0,1,4,12,15,4,2,4,6,8,5,0,9,4,0,1000,191.47,115.83,81.34,148.75,109.39,191.47,115.48,132.03,76.13,113.79,1000,7.65,172.92,1000,"(12.46, 15.575]",7.58,542.5,11.81054,58.35261,5.8,40,6
886cd77c136ea6a44fc66a8f8a97b71c,4,144,13.0184901158828,187.466257668712,300,Recharge Shell Bjølsen,Norway,163,POINT (10.76012 59.94715),193.83,1000,1000,32.36,6.19,6.39,90.72,1000,1000,9,0,0,53,32,75,16,0,0,Recharge,2,40,2,11,2,1,8,5,6,3,1,21,48,2,1,324.81,157.61,355.52,89.89,247.77,247.54,52.89,332.22,348.04,57.38,404.18,230.09,25.83,324.81,390.2,"(12.46, 15.575]",1.96,752.5,10.76012,59.94715,6.2,41,6
d91bd13abb7752e4ed37ab9aeda03f4b,4,142,12.7956714383095,184.257668711656,225,Recharge Shell Kastellet,Norway,163,POINT (10.79084 59.87205),1000,1000,1000,21.75,28.34,4.19,301.88,1000,1000,0,0,0,37,10,267,8,0,0,Recharge,0,2,0,0,2,0,0,1,2,1,0,5,8,0,0,1000,232.84,1000,1000,176.32,1000,1000,309.82,248.64,273.31,1000,103.99,14.84,1000,1000,"(12.46, 15.575]",1.96,250,10.79084,59.87205,2.8,42,6
a0289737f4c0e9de76238d104384d789,2,346,12.732358305275,183.34595959596,150,Möller Bil Bro 150kW 24181086,Sweden,396,POINT (17.62511 59.52493),1000,461.96,1000,307.83,461.96,22.23,69.29,1000,51.67,0,1,0,6,1,43,20,0,19,Virta Global Sweden,0,1,0,2,1,0,0,1,1,1,0,2,11,0,0,1000,321.83,1000,322.09,400.71,1000,1000,352.5,284.73,285.28,1000,319.99,11.46,1000,1000,"(12.46, 15.575]",19.8,317.5,17.62511,59.52493,2.4,43,6
252c4037c04e88acc090a4fd2789e57f,2,359,12.7134317862166,183.073417721519,250,Polititorvet,Denmark,395,POINT (10.14874 55.97285),1000,1000,1000,35.24,60.41,4.73,66.12,1000,1000,0,0,0,67,7,135,14,0,0,EWII,5,13,2,22,10,2,5,8,4,2,5,11,38,0,2,104.61,58.38,263.8,30.86,43.18,163.96,90.41,34.81,115.91,127.79,53.82,92.29,16.56,1000,195.81,"(12.46, 15.575]",11.46,662.5,10.14874,55.97285,7.4,44,6
c7e302bdf9f5befd5224fc2e8257693c,2,336,12.6616984338061,182.328457446809,300,Uno-X Buddingevej,Denmark,376,POINT (12.49565 55.75156),1000,352.85,18.38,6.27,1000,6.37,140,1000,285.65,0,14,20,51,0,117,6,0,1,Uno X Uno-X E-Mobility Danmark A/S,0,5,0,4,0,0,0,0,0,4,0,3,9,0,0,1000,288.14,1000,150.32,1000,1000,1000,1000,1000,379.74,1000,15.66,14.63,1000,1000,"(12.46, 15.575]",750.03,247.5,12.49565,55.75156,2.6,45,6
1f20be49aa90b40396d06962fcc8e951,7,206,12.5264253683536,180.380525304292,300,Kople Kiwi Rena,Norway,223,POINT (11.36998 61.13133),1000,1000,42.92,18.03,57.67,20.32,1000,156.55,1000,0,0,14,79,12,35,0,14,0,Kople AS,5,10,0,6,2,0,0,6,7,5,2,7,15,1,1,134,36.8,1000,168.46,205.93,1000,1000,32.55,182.66,74.55,209.81,77.24,1.2,230.55,317.07,"(12.46, 15.575]",1.96,647.5,11.36998,61.13133,6.4,46,6
aa117b493f2c87da79b70c6190547a1c,8,149,12.509106595092,180.131134969325,150,Recharge Esso Sogn,Norway,163,POINT (10.72466 59.94829),362.23,1000,1000,334.75,79.37,17.99,127.6,29.45,306.43,18,0,0,22,35,103,16,18,13,Recharge,0,29,0,5,0,1,1,4,4,2,2,15,7,0,0,1000,158.02,1000,57,1000,396.8,430.82,435.75,430.82,108.67,455.37,261.74,44.07,1000,1000,"(12.46, 15.575]",1.96,382.5,10.72466,59.94829,4.4,47,6
d4726b82f3db8f04c8d7d5fb82432acd,4,359,12.2052556818182,175.755681818182,300,Uno-X Pårup,Denmark,396,POINT (9.35086 56.13186),1000,136.6,53.87,126.22,1000,1.74,100.33,1000,46.33,0,10,14,11,0,40,7,0,5,Uno X Uno-X E-Mobility Danmark A/S,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,323.2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,47.11,1000,1000,"(9.345, 12.46]",3.14,120,9.35086,56.13186,2.2,48,7
8282ca1c7f9c4c09002563514ab4fd8c,12,182,11.4923950785024,165.490489130435,150,"Stavanger lufthavn, Sola Taxi depot",Norway,184,POINT (5.62803 58.88828),1000,1000,1000,289.08,445.01,6.35,135.18,46.39,65.65,0,0,0,10,3,105,10,20,11,Mer Norway,2,2,0,0,0,0,0,0,2,0,0,4,3,0,0,372.04,101.7,1000,1000,1000,1000,1000,1000,367.38,1000,1000,186.63,111.49,1000,1000,"(9.345, 12.46]",3.99,300,5.62803,58.88828,2.4,49,7
380f5c5699dd4ac2a526052582211458,22,363,11.4225350091827,164.484504132231,150,Obs Jekta Storsenter,Norway,396,POINT (18.92331 69.67368),1000,1000,287.78,339.94,1000,4.23,184.08,180.92,15.89,0,0,20,18,0,107,12,24,40,Mer,2,6,6,8,28,10,6,11,19,16,5,1,36,5,0,348.81,112.88,64.71,89.43,60.15,52,104.25,85.34,58.33,55.1,53.91,282.17,94.8,59.49,1000,"(9.345, 12.46]",0.49,692.5,18.92331,69.67368,6.8,50,7
6557933b7c433bf6942f53fa89685598,8,362,11.2788176818951,162.414974619289,200,Vattenfall - Willys - Alekärrsgatan 6,Sweden,394,POINT (12.00737 57.74303),1000,1000,1000,1000,1000,25.24,20.84,92.7,113.2,0,0,0,0,0,39,1,2,5,Vattenfall SE,0,2,0,6,0,1,1,3,0,3,1,0,5,1,0,1000,152.21,1000,71.94,1000,82.11,182.65,77.41,1000,105.21,75.24,1000,53.22,95.16,1000,"(9.345, 12.46]",7.58,412.5,12.00737,57.74303,4,51,7
