id,road_distance_nan,road_distance_living_street,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_distance_motorway,road_count_nan,road_count_living_street,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified,road_count_motorway
382765884af7b1d2a3c4ada21202a800,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
383b7b741c6987e7443cb9902e520d32,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
3b63c81cea02635b1e34c636336c1d2b,1000,1000.0,68.82905570640224,209.48076032438786,1000.0,7.391759808847438,1000.0,79.7603833131005,132.45950389501087,1000,0,0,5,2,0,34,0,4,2,0
3cb4d39bd845a770362032deee44b466,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
3d3791daf2c7a7a4d6508dd69ab326ce,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
3d7d33f78a49818547921ec413f069ac,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
3f5bea865ce437edbeaac075f1345d8b,1000,1000.0,88.53175730070913,273.97091058756905,44.6839186357394,30.960460370695415,1000.0,1000.0,19.341111803099764,1000,0,0,5,1,2,58,0,0,2,0
408b9578600d477d89725de1bfe312d4,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
409ae64e72b75bcd48f805c3e15ce3ac,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
40d1cc9d113cb06240cf73bfb53bebf1,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
410eb19aef80f189b84a52625d58e56c,1000,1000.0,1000.0,25.35342261960627,143.8923288686161,29.53444827863553,1000.0,1000.0,1000.0,1000,0,0,0,55,14,32,0,0,0,0
423dbdab29ae9be5deb8b1e031beb532,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
4244ef78d62d6368ce54de6e274be224,1000,1000.0,1000.0,198.99465917680274,1000.0,0.6268981835870054,45.52320967241667,299.85927280523873,63.06460223992872,1000,0,0,0,26,0,33,10,9,9,0
448fffd4e4f3cf6f7d95baf3c953b6ce,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
464e7b2ab3ac5510b6977621b87fd0ca,1000,1000.0,428.2351627637449,165.1411887544159,202.71626125224242,0.16725884653352888,65.8385701625599,33.38074480009501,224.95107022412478,1000,0,0,12,1,5,33,18,28,3,0
47f35e3342b8184abb2cccedc9e36347,1000,1000.0,1000.0,79.6746579814965,1000.0,9.960019972298024,1000.0,29.544742451072747,104.25581516377487,1000,0,0,0,11,0,43,0,7,7,0
47fceadb3a4d4745d2c06158c0dafd9d,1000,1000.0,21.52426651938393,66.82650703028686,214.21047922406663,46.52225860705783,1000.0,1000.0,11.511737841040429,1000,0,0,41,75,7,32,0,0,63,0
495ae3261d2f6fefbddcc472131754da,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
4a66298e15c6983dd6ffb2e3e0a780a3,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
4ad0525fd4c60cd6639d7b0675f4e8d0,1000,1000.0,78.0584484312843,431.2067442888529,1000.0,2.7099020025711695,1000.0,15.991818715086863,1000.0,1000,0,0,6,1,0,20,0,7,0,0
4c258985bcdae96673e50fd6ee746a0f,1000,1000.0,1000.0,103.51857903656358,103.42326279625792,6.616715289162045,1000.0,23.961438103595096,104.20755925266184,1000,0,0,0,37,10,79,0,5,2,0
4d2e027600b2ea83462bd18048cd8bfe,1000,1000.0,1000.0,368.2805779794416,24.843073873430228,5.903719928882509,1000.0,1000.0,273.60545582774756,1000,0,0,0,6,2,10,0,0,14,0
4dc6e58344e66c1988e2ab87fa071d3c,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
