id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,motorway_dist,road_count_living_street,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,motorway_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,gas_stations_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,gas_stations_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank,Supermarket,Shopping,Services,Hotel,Restaurant,Leisure,poi_categories_present,poi_categories_present_str,nearest_major_road_dist,nearest_major_road_type
c3c7884e79d441175ca80895408d802e,1,220,5.856164383561643,84.32876712328768,300.0,LAD OPP - Esso Mosjøen Halsøy,Norway,365,POINT (13.1958 65.86326),1000.0,54.65,25.11,1000.0,5.73,1000.0,56.81,1000.0,1000.0,0.0,13.0,68.0,0.0,215.0,0.0,19.0,0.0,0.0,Kople As,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.9,1000.0,89.5,171.49,1000.0,1000.0,13.87,52.41,1000.0,107.06,91.3,69.9,13.87,1000.0,1000.0,"(4.498, 8.995]",0.49,347.5,13.1958,65.86326,5.58,31,4.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,54.65,primary
4244ef78d62d6368ce54de6e274be224,4,334,5.830907534246576,83.96506849315068,50.0,Fauske Handelspark,Norway,365,POINT (15.39716 67.26885),1000.0,1000.0,198.99,1000.0,0.63,45.52,299.86,63.06,1000.0,0.0,0.0,26.0,0.0,33.0,10.0,9.0,9.0,0.0,Mer,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,5.0,2.0,3.0,19.0,0.0,0.0,1000.0,10.29,90.74,1000.0,1000.0,1000.0,1000.0,289.16,59.35,68.61,4.5,33.72,344.96,60.3,1000.0,1000.0,"(4.498, 8.995]",0.49,330.0,15.39716,67.26885,5.0,32,4.0,2.0,7.0,26.0,0.0,0.0,4.0,4,4/6,299.86,trunk
376f11c79a0280da153fb9ea04946928,4,336,5.583428462709284,80.4013698630137,50.0,Coop Prix Trofors,Norway,365,POINT (13.38759 65.53696),1000.0,1000.0,31.15,31.96,1.07,1000.0,1000.0,65.37,1000.0,0.0,0.0,26.0,9.0,41.0,0.0,0.0,6.0,0.0,Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,37.33,179.73,1000.0,1000.0,87.43,78.38,1000.0,1000.0,"(4.498, 8.995]",3.07,90.0,13.38759,65.53696,4.42,33,4.0,1.0,1.0,6.0,0.0,0.0,0.0,3,3/6,1000.0,motorway
6e7e28e598aedc6bf649dee9e980841f,3,145,5.579805996472663,80.34920634920636,180.0,PWR UP - Coop Saltstraumen,Norway,147,POINT (14.60221 67.22865),1000.0,77.47,1000.0,42.13,1.63,1000.0,1000.0,225.24,1000.0,0.0,3.0,0.0,3.0,19.0,0.0,0.0,1.0,0.0,Kople As,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,463.65,463.67,1000.0,1000.0,1000.0,1000.0,1000.0,29.46,37.85,1000.0,1000.0,1000.0,1000.0,29.46,1000.0,1000.0,"(4.498, 8.995]",0.49,240.0,14.60221,67.22865,3.08,34,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4,4/6,77.47,primary
7a07202bbb65222fea62107aa058798f,2,338,5.307458143074582,76.42739726027398,150.0,LAD OPP - Leland,Norway,365,POINT (12.93375 66.06539),1000.0,26.28,260.92,304.88,52.38,1000.0,1000.0,47.27,1000.0,0.0,4.0,21.0,3.0,34.0,0.0,0.0,5.0,0.0,Kople As,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1000.0,213.47,1000.0,86.75,1000.0,1000.0,1000.0,1000.0,57.34,1000.0,236.19,1000.0,170.85,213.47,81.89,403.95,"(4.498, 8.995]",0.49,397.5,12.93375,66.06539,4.23,35,4.0,5.0,3.0,2.0,0.0,1.0,3.0,5,5/6,26.28,primary
619bcd43c2357423a3e7c6f3150d0e0a,2,274,5.276350837138508,75.97945205479452,50.0,Recharge Hattfjelldal,Norway,365,POINT (13.98966 65.59562),1000.0,459.38,6.47,1000.0,13.41,1000.0,67.74,95.94,1000.0,0.0,3.0,28.0,0.0,44.0,0.0,17.0,7.0,0.0,Recharge,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,316.02,21.04,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,127.08,214.84,1000.0,204.75,"(4.498, 8.995]",3.07,330.0,13.98966,65.59562,3.65,36,4.0,0.0,0.0,3.0,1.0,0.0,5.0,3,3/6,67.74,trunk
1720a6b4711b70b2e4dc436aa0830393,4,337,5.269501522070015,75.88082191780822,150.0,Amfi Fauske,Norway,365,POINT (15.39623 67.25832),1000.0,1000.0,45.78,1000.0,30.18,484.89,87.93,33.07,1000.0,0.0,0.0,68.0,0.0,73.0,3.0,49.0,7.0,0.0,Mer,3.0,5.0,0.0,11.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,3.0,8.0,32.0,2.0,0.0,121.83,63.32,1000.0,22.85,11.58,19.17,20.02,157.47,17.91,16.51,20.56,26.39,157.01,12.15,9.2,1000.0,"(4.498, 8.995]",0.49,632.5,15.39623,67.25832,7.12,37,4.0,6.0,17.0,43.0,3.0,14.0,5.0,6,6/6,87.93,trunk
a9eaac9d6bd9131f3b2a63ba5243e81d,6,145,5.141565885613503,74.03854875283447,180.0,LAD OPP - Mosjøen Camping - AC,Norway,147,POINT (13.22013 65.83445),1000.0,360.85,13.11,401.69,6.91,1000.0,29.41,159.62,1000.0,0.0,4.0,61.0,17.0,172.0,0.0,27.0,11.0,0.0,Kople As,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,32.98,43.33,1000.0,37.82,1000.0,364.62,375.19,1000.0,355.18,298.59,377.69,1000.0,221.99,8.92,1000.0,1000.0,"(4.498, 8.995]",0.49,442.5,13.22013,65.83445,5.19,38,4.0,2.0,4.0,11.0,3.0,4.0,3.0,6,6/6,29.41,trunk
c73ce6f9c4708686ee6224cfe829de7a,4,340,4.847460045662101,69.80342465753425,150.0,Extra Tverlandet,Norway,365,POINT (14.73643 67.30349),1000.0,1000.0,133.18,1000.0,11.58,40.62,45.81,100.71,1000.0,0.0,0.0,11.0,0.0,46.0,16.0,18.0,9.0,0.0,Mer,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1000.0,32.39,1000.0,43.54,1000.0,1000.0,1000.0,382.99,355.75,1000.0,1000.0,1000.0,1000.0,382.99,1000.0,1000.0,"(4.498, 8.995]",0.49,187.5,14.73643,67.30349,4.23,39,4.0,1.0,0.0,3.0,0.0,1.0,2.0,4,4/6,45.81,trunk
ec4b5d401dce2c415758e2725e8e1d71,5,130,4.7710602759622365,68.7032679738562,400.0,St1 Lading Stormyra,Norway,153,POINT (14.42093 67.28084),251.95,92.09,237.08,1000.0,33.78,23.63,47.16,115.73,1000.0,23.0,15.0,45.0,0.0,114.0,28.0,24.0,20.0,0.0,St1 Charge,0.0,16.0,7.0,5.0,15.0,6.0,4.0,1.0,9.0,14.0,13.0,3.0,5.0,31.0,6.0,0.0,1000.0,224.65,257.79,300.83,318.08,318.72,319.08,64.26,157.11,230.89,201.7,347.31,204.98,64.26,237.65,1000.0,"(4.498, 8.995]",0.49,572.5,14.42093,67.28084,5.58,40,4.0,15.0,54.0,46.0,0.0,9.0,16.0,5,5/6,47.16,trunk
bbad494a592e105f2875e037b6de7352,2,310,4.765030441400305,68.61643835616438,50.0,Circle K Hommelstø,Norway,365,POINT (12.54726 65.40361),1000.0,36.31,48.42,464.96,3.15,1000.0,1000.0,471.52,1000.0,0.0,7.0,13.0,2.0,28.0,0.0,0.0,1.0,0.0,Mer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,332.45,1000.0,1000.0,48.43,1000.0,1000.0,1000.0,5.08,70.81,1000.0,1000.0,1000.0,1000.0,5.08,1000.0,1000.0,"(4.498, 8.995]",1.96,217.5,12.54726,65.40361,3.85,41,4.0,1.0,0.0,2.0,1.0,1.0,0.0,4,4/6,36.31,primary
13cd2079e0ff654586f470800499f875,4,341,4.722079528158296,67.99794520547945,300.0,Uno-X Nyrud,Norway,365,POINT (13.21225 65.83403),1000.0,69.54,41.92,1000.0,12.03,410.24,72.69,459.05,1000.0,0.0,6.0,75.0,0.0,244.0,2.0,20.0,3.0,0.0,Uno-X,3.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,9.0,9.0,0.0,1.0,205.03,349.63,1000.0,177.33,1000.0,149.52,16.4,1000.0,6.18,342.88,237.4,1000.0,81.79,83.3,1000.0,217.41,"(4.498, 8.995]",0.49,502.5,13.21225,65.83403,5.77,42,4.0,5.0,5.0,18.0,3.0,4.0,7.0,6,6/6,69.54,primary
c2b5d88d5a90cb0eec02a491320e59a9,2,325,4.686259920634921,67.48214285714286,180.0,ChargeUp - Dragefossen Rognan,Norway,364,POINT (15.3915 67.10341),1000.0,1000.0,25.35,143.89,29.53,1000.0,1000.0,1000.0,1000.0,0.0,0.0,55.0,14.0,32.0,0.0,0.0,0.0,0.0,Kople As,1.0,5.0,0.0,7.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,9.0,1.0,0.0,12.74,33.07,1000.0,81.31,103.61,155.27,200.16,241.48,102.89,102.11,94.07,1000.0,80.61,63.3,101.72,1000.0,"(4.498, 8.995]",0.49,572.5,15.3915,67.10341,5.58,43,4.0,6.0,8.0,12.0,1.0,8.0,5.0,6,6/6,1000.0,motorway
7a227ddffc2473e1010dfad94bd91675,4,298,4.585283485540334,66.02808219178083,50.0,Recharge Saltdal Turistsenter,Norway,365,POINT (15.40207 66.81399),1000.0,1000.0,1000.0,1000.0,12.12,1000.0,93.03,66.26,1000.0,0.0,0.0,0.0,0.0,28.0,0.0,9.0,5.0,0.0,Recharge,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,49.62,68.37,1000.0,1000.0,1000.0,1000.0,1000.0,66.57,1000.0,1000.0,1000.0,1000.0,1000.0,66.57,1000.0,1000.0,"(4.498, 8.995]",0.49,240.0,15.40207,66.81399,3.46,44,4.0,0.0,0.0,3.0,2.0,0.0,3.0,3,3/6,93.03,trunk
91c07d2b7a1cac0defe9a63e51270907,4,332,4.2839136225266365,61.68835616438356,50.0,Coop Extra Ballangen,Norway,365,POINT (16.83286 68.34252),1000.0,165.59,48.07,458.93,10.5,55.71,1000.0,1000.0,1000.0,0.0,5.0,42.0,2.0,46.0,15.0,0.0,0.0,0.0,Mer,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,64.68,215.36,1000.0,129.41,1000.0,1000.0,197.49,1000.0,35.58,67.94,1000.0,1000.0,64.7,67.66,1000.0,1000.0,"(0.0, 4.498]",0.49,382.5,16.83286,68.34252,4.62,45,5.0,2.0,2.0,10.0,2.0,2.0,2.0,6,6/6,165.59,primary
cae6dc1c62a7c6e04fbce1ec00b13eec,2,288,4.238394216133942,61.032876712328765,75.0,LAD OPP - Nygårdsjøen - AC,Norway,365,POINT (14.32353 67.12154),1000.0,16.77,484.51,23.73,9.83,105.92,1000.0,1000.0,1000.0,0.0,2.0,1.0,3.0,27.0,3.0,0.0,0.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.64,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,39.82,1000.0,1000.0,1000.0,1000.0,1000.0,0.17,1000.0,1000.0,"(0.0, 4.498]",0.49,150.0,14.32353,67.12154,3.46,46,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2,2/6,16.77,primary
3324b0cd0ee1403f8de33e3d932bce46,4,295,3.931031202435312,56.606849315068494,50.0,Recharge Sandnessjøen,Norway,365,POINT (12.63677 66.02312),1000.0,134.51,17.62,1000.0,3.93,63.05,1000.0,290.34,1000.0,0.0,16.0,28.0,0.0,25.0,6.0,0.0,3.0,0.0,Recharge,2.0,9.0,0.0,11.0,4.0,2.0,1.0,1.0,5.0,6.0,4.0,3.0,13.0,20.0,2.0,1.0,46.86,85.15,1000.0,41.46,98.04,188.76,387.75,262.25,59.33,106.67,106.62,43.52,66.43,24.69,126.83,276.34,"(0.0, 4.498]",1.96,692.5,12.63677,66.02312,7.31,47,5.0,7.0,18.0,36.0,2.0,12.0,10.0,6,6/6,134.51,primary
0714ad45029cd561d42d821d0b6021bf,2,323,3.880612633181128,55.88082191780822,200.0,PWR UP - Coop Berg,Norway,365,POINT (12.19671 65.36867),1000.0,22.09,33.18,141.27,1.89,1000.0,1000.0,1000.0,1000.0,0.0,6.0,28.0,3.0,91.0,0.0,0.0,0.0,0.0,Kople As,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1000.0,1000.0,1000.0,92.51,1000.0,1000.0,1000.0,77.04,24.53,1000.0,1000.0,1000.0,86.13,77.04,1000.0,1000.0,"(0.0, 4.498]",1.96,127.5,12.19671,65.36867,4.42,48,5.0,2.0,0.0,6.0,0.0,1.0,0.0,3,3/6,22.09,primary
ccee725d0028641a185994b7ee2064c0,4,307,3.858970700152207,55.56917808219178,50.0,Recharge Innhavet,Norway,365,POINT (15.92953 67.96251),1000.0,1000.0,70.52,114.16,4.87,1000.0,53.07,142.79,1000.0,0.0,0.0,9.0,4.0,48.0,0.0,15.0,1.0,0.0,Recharge,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.97,277.15,1000.0,31.4,1000.0,1000.0,1000.0,80.1,77.41,1000.0,1000.0,1000.0,1000.0,80.1,1000.0,1000.0,"(0.0, 4.498]",0.49,307.5,15.92953,67.96251,4.04,49,5.0,1.0,0.0,2.0,2.0,1.0,1.0,5,5/6,53.07,trunk
d43dc3508961671399603327ba01de61,4,296,3.7765886605783874,54.382876712328766,50.0,Storjord Servicehandel,Norway,365,POINT (16.02965 68.19396),1000.0,1000.0,185.78,1000.0,9.61,1000.0,13.19,360.57,1000.0,0.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,0.0,Mer,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.09,168.75,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,52.24,1000.0,1000.0,1000.0,1000.0,26.09,1000.0,1000.0,"(0.0, 4.498]",0.49,240.0,16.02965,68.19396,2.69,50,5.0,1.0,0.0,1.0,1.0,0.0,1.0,4,4/6,13.19,trunk
cd8df4a55f55b19eacf1782569bbc0ad,2,245,3.772450532724505,54.32328767123288,300.0,PWR UP - Røkland,Norway,365,POINT (15.31518 66.98087),1000.0,1000.0,194.71,95.21,2.33,1000.0,26.51,143.54,1000.0,0.0,0.0,17.0,9.0,18.0,0.0,9.0,1.0,0.0,Kople As,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,38.36,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,61.6,1000.0,278.17,1000.0,1000.0,1000.0,61.6,40.28,1000.0,"(0.0, 4.498]",0.49,270.0,15.31518,66.98087,3.65,51,5.0,1.0,2.0,1.0,2.0,0.0,0.0,4,4/6,26.51,trunk
1829497bb8b1701701f07ae88a24b628,2,282,3.7402701465201456,53.85989010989011,150.0,St1 Ankenes,Norway,364,POINT (17.4173 68.40566),1000.0,1000.0,455.7,1000.0,4.09,1000.0,16.6,11.32,1000.0,0.0,0.0,4.0,0.0,16.0,0.0,11.0,1.0,0.0,Recharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.62,136.55,1000.0,82.68,1000.0,298.39,1.62,1000.0,1000.0,"(0.0, 4.498]",0.49,90.0,17.4173,68.40566,4.04,52,5.0,3.0,2.0,13.0,0.0,0.0,0.0,3,3/6,16.6,trunk
c18ea35605b0b649ca188b37f14c7655,2,139,3.6404006046863193,52.42176870748299,180.0,LAD OPP - Nygårdsjøen - AC,Norway,147,POINT (14.32353 67.12154),1000.0,16.77,484.51,23.73,9.83,105.92,1000.0,1000.0,1000.0,0.0,2.0,1.0,3.0,27.0,3.0,0.0,0.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.64,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,39.82,1000.0,1000.0,1000.0,1000.0,1000.0,0.17,1000.0,1000.0,"(0.0, 4.498]",0.49,150.0,14.32353,67.12154,3.27,53,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2,2/6,16.77,primary
9f2d46f2144061316a2e45bc07183784,2,242,3.601978691019786,51.86849315068493,50.0,Amfi Fauske,Norway,365,POINT (15.39623 67.25832),1000.0,1000.0,45.78,1000.0,30.18,484.89,87.93,33.07,1000.0,0.0,0.0,68.0,0.0,73.0,3.0,49.0,7.0,0.0,Mer,3.0,5.0,0.0,11.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,3.0,8.0,32.0,2.0,0.0,121.83,63.32,1000.0,22.85,11.58,19.17,20.02,157.47,17.91,16.51,20.56,26.39,157.01,12.15,9.2,1000.0,"(0.0, 4.498]",0.49,632.5,15.39623,67.25832,6.92,54,5.0,6.0,17.0,43.0,3.0,14.0,5.0,6,6/6,87.93,trunk
2a2318dd0d79b54254e8518d66c11f9b,1,274,3.5559360730593608,51.2054794520548,150.0,Recharge Esso Rønvik,Norway,365,POINT (14.40705 67.29354),1000.0,211.85,213.04,1000.0,25.21,18.4,1000.0,89.64,1000.0,0.0,17.0,50.0,0.0,121.0,11.0,0.0,3.0,0.0,Recharge,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,13.0,0.0,1.0,1000.0,216.09,1000.0,343.07,1000.0,1000.0,1000.0,43.82,195.62,234.6,327.45,1000.0,210.77,43.82,1000.0,417.29,"(0.0, 4.498]",0.49,337.5,14.40705,67.29354,5.0,55,5.0,3.0,5.0,17.0,0.0,1.0,7.0,5,5/6,211.85,primary
2b92d930e6e49e8d2a4df1cd9a2f5214,4,271,3.4263698630136985,49.33972602739726,225.0,Recharge Esso Ytteren,Norway,365,POINT (14.14288 66.34082),1000.0,59.01,66.53,1000.0,7.49,62.09,1000.0,23.52,1000.0,0.0,16.0,53.0,0.0,64.0,11.0,0.0,2.0,0.0,Recharge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,1000.0,154.53,1000.0,116.56,1000.0,1000.0,1000.0,27.14,48.81,1000.0,79.61,34.27,248.9,27.14,1000.0,1000.0,"(0.0, 4.498]",0.49,307.5,14.14288,66.34082,4.42,56,5.0,3.0,1.0,10.0,0.0,1.0,2.0,5,5/6,59.01,primary
57028db69a1e97120b34bb64f6860af2,1,102,3.402317880794702,48.99337748344371,300.0,St1 Lading Stormyra,Norway,151,POINT (14.42093 67.28084),251.95,92.09,237.08,1000.0,33.78,23.63,47.16,115.73,1000.0,23.0,15.0,45.0,0.0,114.0,28.0,24.0,20.0,0.0,St1 Charge,0.0,16.0,7.0,5.0,15.0,6.0,4.0,1.0,9.0,14.0,13.0,3.0,5.0,31.0,6.0,0.0,1000.0,224.65,257.79,300.83,318.08,318.72,319.08,64.26,157.11,230.89,201.7,347.31,204.98,64.26,237.65,1000.0,"(0.0, 4.498]",0.49,572.5,14.42093,67.28084,5.58,57,5.0,15.0,54.0,46.0,0.0,9.0,16.0,5,5/6,47.16,trunk
c3c10eef0d447fa0ddf70a3a4d7a6af6,7,249,3.397124374864101,48.91859099804305,400.0,LAD OPP - Esso Mosjøen Halsøy,Norway,365,POINT (13.1958 65.86326),1000.0,54.65,25.11,1000.0,5.73,1000.0,56.81,1000.0,1000.0,0.0,13.0,68.0,0.0,215.0,0.0,19.0,0.0,0.0,Kople As,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.9,1000.0,89.5,171.49,1000.0,1000.0,13.87,52.41,1000.0,107.06,91.3,69.9,13.87,1000.0,1000.0,"(0.0, 4.498]",0.49,347.5,13.1958,65.86326,5.58,58,5.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,54.65,primary
17692c617be947929e27b091ddcda7a6,4,305,3.1674277016742765,45.61095890410959,225.0,Recharge Esso Grubhei,Norway,365,POINT (14.20314 66.32036),1000.0,1000.0,69.97,1000.0,8.73,52.15,31.31,1000.0,1000.0,0.0,0.0,53.0,0.0,64.0,11.0,23.0,0.0,0.0,Recharge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1000.0,210.05,1000.0,312.08,1000.0,1000.0,1000.0,35.13,209.32,1000.0,307.94,1000.0,346.81,35.13,1000.0,1000.0,"(0.0, 4.498]",0.49,247.5,14.20314,66.32036,4.23,59,5.0,4.0,2.0,5.0,0.0,1.0,2.0,5,5/6,31.31,trunk
c4279639e4eeb7bb748720d41deaefe8,2,222,3.143264840182648,45.26301369863014,50.0,Recharge Røkland Senter,Norway,365,POINT (15.31508 66.98049),1000.0,1000.0,221.4,136.49,28.5,1000.0,23.76,134.93,1000.0,0.0,0.0,16.0,9.0,18.0,0.0,9.0,1.0,0.0,Recharge,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.21,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,101.75,1000.0,320.3,1000.0,1000.0,1000.0,101.75,76.01,1000.0,"(0.0, 4.498]",0.49,270.0,15.31508,66.98049,3.46,60,5.0,1.0,2.0,1.0,2.0,0.0,0.0,4,4/6,23.76,trunk
23c761dd9c49d89164a0d91da9ebf73c,6,238,3.1033100029163028,44.68766404199475,180.0,Kople Kiwi Ankenes,Norway,254,POINT (17.41476 68.4067),1000.0,1000.0,300.22,1000.0,2.98,1000.0,43.02,134.65,1000.0,0.0,0.0,6.0,0.0,22.0,0.0,12.0,1.0,0.0,Kople As,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.33,22.74,1000.0,142.24,1000.0,197.67,2.32,1000.0,1000.0,"(0.0, 4.498]",0.49,90.0,17.41476,68.4067,3.65,61,5.0,3.0,2.0,13.0,0.0,0.0,0.0,3,3/6,43.02,trunk
9e391581f1773862b1647c8a1be5ba6b,1,211,2.99126221001221,43.07417582417583,300.0,St1 Lading Mosjøen,Norway,364,POINT (13.19574 65.86385),1000.0,17.67,21.75,1000.0,32.94,1000.0,105.13,1000.0,1000.0,0.0,13.0,78.0,0.0,209.0,0.0,19.0,0.0,0.0,St1 Charge,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,109.75,1000.0,112.28,228.21,1000.0,1000.0,31.38,109.75,1000.0,138.79,124.02,109.75,31.38,1000.0,1000.0,"(0.0, 4.498]",0.49,347.5,13.19574,65.86385,4.42,62,5.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,17.67,primary
b26ef3be6f1884d5426394e0f7c41bc0,2,198,2.862431129476584,41.21900826446281,50.0,ChargeUp - Knut Hamsund VGS,Norway,363,POINT (15.6241 68.08347),1000.0,161.3,30.77,1000.0,85.17,1000.0,1000.0,18.03,1000.0,0.0,7.0,33.0,0.0,25.0,0.0,0.0,8.0,0.0,Kople As,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1000.0,100.87,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,451.3,336.26,1000.0,32.06,2.22,1000.0,1000.0,"(0.0, 4.498]",0.49,210.0,15.6241,68.08347,3.85,63,5.0,0.0,2.0,8.0,0.0,0.0,4.0,3,3/6,161.3,primary
e4d40bd6caa8adbe8fa0242d36cb9cca,2,304,2.7141362252663623,39.083561643835615,100.0,LAD OPP - Mosjøen Camping - AC,Norway,365,POINT (13.22013 65.83445),1000.0,360.85,13.11,401.69,6.91,1000.0,29.41,159.62,1000.0,0.0,4.0,61.0,17.0,172.0,0.0,27.0,11.0,0.0,Kople As,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,32.98,43.33,1000.0,37.82,1000.0,364.62,375.19,1000.0,355.18,298.59,377.69,1000.0,221.99,8.92,1000.0,1000.0,"(0.0, 4.498]",0.49,442.5,13.22013,65.83445,5.58,64,5.0,2.0,4.0,11.0,3.0,4.0,3.0,6,6/6,29.41,trunk
9e61290f6990393311c24f46e150139e,4,301,2.7036114926739923,38.932005494505496,50.0,Coop Prix Straumen,Norway,364,POINT (15.59077 67.3467),1000.0,1000.0,24.85,28.42,72.36,1000.0,373.96,1000.0,1000.0,0.0,0.0,60.0,13.0,24.0,0.0,3.0,0.0,0.0,Mer,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,222.54,131.95,1000.0,1000.0,1000.0,1000.0,1000.0,71.68,137.38,1000.0,1000.0,1000.0,201.7,71.68,1000.0,1000.0,"(0.0, 4.498]",0.49,270.0,15.59077,67.3467,2.88,65,5.0,2.0,0.0,6.0,1.0,0.0,3.0,4,4/6,373.96,trunk
